System,Atom,Value,N_Atoms,Atom_indices
CaO_C3H6,Ca,427.28,6,Ca_010;Ca_013;Ca_014;Ca_037;Ca_038;Ca_041
CaO_C3H6,Ca,427.30,4,Ca_015;Ca_016;Ca_039;Ca_044
CaO_C3H6,Ca,427.33,2,Ca_017;Ca_043
CaO_C3H6,Ca,427.39,2,Ca_012;Ca_042
CaO_C3H6,O,539.99,2,O_068;O_091
CaO_C3H6,O,540.00,4,O_065;O_071;O_094;O_097
CaO_C3H6,O,540.01,2,O_069;O_093
CaO_C3H6,O,540.02,2,O_067;O_092
CaO_C3H6,O,540.05,2,O_070;O_098
CaO_C3H6,O,540.06,2,O_072;O_099
CaO_C3H6,O,540.07,1,O_066
CaO_C3H6,O,540.08,1,O_096
CaO_C3H6,O,540.11,2,O_064;O_095
CaO_C3H6,O,540.70,2,O_063;O_108
CaO_C3H6,O,540.71,8,O_055;O_056;O_058;O_059;O_100;O_101;O_103;O_104
CaO_C3H6,O,540.72,4,O_060;O_062;O_102;O_106
CaO_C3H6,O,540.73,4,O_057;O_061;O_105;O_107
CaO_C3H6,O,540.82,16,O_073;O_074;O_076;O_077;O_078;O_079;O_080;O_081;O_082;O_083;O_084;O_085;O_086;O_088;O_089;O_090
CaO_C3H6,O,540.83,2,O_075;O_087
CaO_OH2_C3H6,C,292.17,1,C_179
CaO_OH2_C3H6,C,292.19,1,C_176
CaO_OH2_C3H6,C,292.40,2,C_177;C_180
CaO_OH2_C3H6,C,294.04,1,C_175
CaO_OH2_C3H6,C,294.07,1,C_178
CaO_OH2_C3H6,Ca,427.00,8,Ca_023;Ca_024;Ca_025;Ca_027;Ca_029;Ca_030;Ca_035;Ca_036
CaO_OH2_C3H6,Ca,427.01,10,Ca_019;Ca_020;Ca_021;Ca_022;Ca_026;Ca_028;Ca_031;Ca_032;Ca_033;Ca_034
CaO_OH2_C3H6,Ca,427.11,3,Ca_046;Ca_050;Ca_052
CaO_OH2_C3H6,Ca,427.12,13,Ca_001;Ca_002;Ca_003;Ca_004;Ca_005;Ca_007;Ca_008;Ca_009;Ca_047;Ca_048;Ca_049;Ca_051;Ca_054
CaO_OH2_C3H6,Ca,427.13,1,Ca_053
CaO_OH2_C3H6,Ca,427.14,1,Ca_006
CaO_OH2_C3H6,Ca,427.39,1,Ca_039
CaO_OH2_C3H6,Ca,427.40,1,Ca_014
CaO_OH2_C3H6,Ca,427.46,6,Ca_015;Ca_016;Ca_017;Ca_038;Ca_041;Ca_045
CaO_OH2_C3H6,Ca,427.47,6,Ca_011;Ca_013;Ca_018;Ca_037;Ca_042;Ca_044
CaO_OH2_C3H6,Ca,427.48,4,Ca_010;Ca_012;Ca_040;Ca_043
CaO_OH2_C3H6,O,540.81,1,O_055
CaO_OH2_C3H6,O,540.82,2,O_056;O_057
CaO_OH2_C3H6,O,540.83,2,O_058;O_106
CaO_OH2_C3H6,O,540.84,3,O_060;O_061;O_063
CaO_OH2_C3H6,O,540.85,4,O_062;O_100;O_103;O_107
CaO_OH2_C3H6,O,540.86,1,O_108
CaO_OH2_C3H6,O,540.87,2,O_059;O_104
CaO_OH2_C3H6,O,540.88,1,O_105
CaO_OH2_C3H6,O,540.89,1,O_101
CaO_OH2_C3H6,O,540.92,1,O_102
CaO_OH2_C3H6,O,540.99,1,O_088
CaO_OH2_C3H6,O,541.00,1,O_082
CaO_OH2_C3H6,O,541.01,3,O_085;O_089;O_090
CaO_OH2_C3H6,O,541.02,6,O_073;O_079;O_081;O_083;O_084;O_086
CaO_OH2_C3H6,O,541.03,5,O_075;O_076;O_078;O_080;O_087
CaO_OH2_C3H6,O,541.05,2,O_074;O_077
CaO_OH2_C3H6,O,542.33,1,O_120
CaO_OH2_C3H6,O,542.34,1,O_119
CaO_OH2_C3H6,O,542.35,1,O_123
CaO_OH2_C3H6,O,542.36,2,O_109;O_118
CaO_OH2_C3H6,O,542.39,1,O_111
CaO_OH2_C3H6,O,542.40,2,O_121;O_122
CaO_OH2_C3H6,O,542.41,1,O_110
CaO_OH2_C3H6,O,542.42,3,O_112;O_115;O_124
CaO_OH2_C3H6,O,542.44,1,O_125
CaO_OH2_C3H6,O,542.46,1,O_117
CaO_OH2_C3H6,O,542.47,1,O_114
CaO_OH2_C3H6,O,542.49,1,O_116
CaO_OH2_C3H6,O,542.52,1,O_126
CaO_OH2_C3H6,O,542.55,2,O_095;O_113
CaO_OH2_C3H6,O,542.57,1,O_097
CaO_OH2_C3H6,O,542.59,1,O_091
CaO_OH2_C3H6,O,542.61,1,O_099
CaO_OH2_C3H6,O,542.62,2,O_093;O_096
CaO_OH2_C3H6,O,542.64,3,O_065;O_094;O_098
CaO_OH2_C3H6,O,542.65,2,O_064;O_066
CaO_OH2_C3H6,O,542.66,1,O_067
CaO_OH2_C3H6,O,542.68,2,O_068;O_070
CaO_OH2_C3H6,O,542.70,1,O_071
CaO_OH2_C3H6,O,542.73,2,O_069;O_092
CaO_OH2_C3H6,O,542.75,1,O_072
Ca_C3H8,C,293.19,4,C_071;C_073;C_074;C_076
Ca_C3H8,C,293.48,2,C_072;C_075
Ca_C3H8,Ca,426.41,1,Ca_054
Ca_C3H8,Ca,426.43,1,Ca_051
Ca_C3H8,Ca,426.44,2,Ca_048;Ca_052
Ca_C3H8,Ca,426.45,4,Ca_001;Ca_003;Ca_007;Ca_009
Ca_C3H8,Ca,426.46,6,Ca_005;Ca_006;Ca_008;Ca_049;Ca_050;Ca_053
Ca_C3H8,Ca,426.47,4,Ca_002;Ca_004;Ca_046;Ca_047
Ca_C3H8,Ca,426.53,11,Ca_019;Ca_021;Ca_022;Ca_024;Ca_025;Ca_027;Ca_030;Ca_031;Ca_032;Ca_034;Ca_035
Ca_C3H8,Ca,426.54,4,Ca_023;Ca_029;Ca_033;Ca_036
Ca_C3H8,Ca,426.56,2,Ca_020;Ca_026
Ca_C3H8,Ca,426.57,1,Ca_028
Ca_C3H8,Ca,426.85,1,Ca_018
Ca_C3H8,Ca,426.87,1,Ca_045
Ca_C3H8,Ca,426.91,2,Ca_012;Ca_042
Ca_C3H8,Ca,426.92,14,Ca_010;Ca_011;Ca_013;Ca_014;Ca_015;Ca_016;Ca_017;Ca_037;Ca_038;Ca_039;Ca_040;Ca_041;Ca_043;Ca_044
CaH2_C3H8,C,293.80,1,C_166
CaH2_C3H8,C,293.82,1,C_161
CaH2_C3H8,C,294.06,1,C_164
CaH2_C3H8,C,294.09,1,C_162
CaH2_C3H8,C,294.12,2,C_163;C_165
CaH2_C3H8,Ca,427.02,1,Ca_040
CaH2_C3H8,Ca,427.03,3,Ca_011;Ca_037;Ca_045
CaH2_C3H8,Ca,427.04,3,Ca_039;Ca_047;Ca_048
CaH2_C3H8,Ca,427.05,3,Ca_001;Ca_003;Ca_038
CaH2_C3H8,Ca,427.06,3,Ca_010;Ca_012;Ca_046
CaH2_C3H8,Ca,427.07,2,Ca_002;Ca_004
CaH2_C3H8,Ca,427.09,1,Ca_009
CaH2_C3H8,Ca,427.18,1,Ca_030
CaH2_C3H8,Ca,427.19,9,Ca_017;Ca_019;Ca_020;Ca_022;Ca_024;Ca_026;Ca_027;Ca_028;Ca_032
CaH2_C3H8,Ca,427.20,2,Ca_018;Ca_021
CaH2_C3H8,Ca,427.21,5,Ca_025;Ca_029;Ca_031;Ca_033;Ca_043
CaH2_C3H8,Ca,427.22,5,Ca_008;Ca_014;Ca_023;Ca_034;Ca_041
CaH2_C3H8,Ca,427.23,4,Ca_006;Ca_016;Ca_036;Ca_044
CaH2_C3H8,Ca,427.24,5,Ca_007;Ca_013;Ca_015;Ca_035;Ca_042
CaH2_C3H8,Ca,427.25,1,Ca_005
CaO_C3H8,C,293.80,4,C_125;C_127;C_128;C_130
CaO_C3H8,C,294.20,2,C_126;C_129
CaO_C3H8,Ca,427.04,8,Ca_003;Ca_005;Ca_007;Ca_009;Ca_046;Ca_051;Ca_053;Ca_054
CaO_C3H8,Ca,427.05,10,Ca_001;Ca_002;Ca_004;Ca_006;Ca_008;Ca_047;Ca_048;Ca_049;Ca_050;Ca_052
CaO_C3H8,Ca,427.14,18,Ca_019;Ca_020;Ca_021;Ca_022;Ca_023;Ca_024;Ca_025;Ca_026;Ca_027;Ca_028;Ca_029;Ca_030;Ca_031;Ca_032;Ca_033;Ca_034;Ca_035;Ca_036
CaO_C3H8,Ca,427.33,4,Ca_013;Ca_014;Ca_037;Ca_038
CaO_C3H8,Ca,427.36,6,Ca_010;Ca_011;Ca_015;Ca_039;Ca_040;Ca_041
CaO_C3H8,Ca,427.40,2,Ca_012;Ca_042
CaO_C3H8,Ca,427.44,4,Ca_016;Ca_017;Ca_043;Ca_044
CaO_C3H8,Ca,427.57,2,Ca_018;Ca_045
CaO_C3H8,O,540.05,2,O_068;O_091
CaO_C3H8,O,540.06,3,O_071;O_093;O_097
CaO_C3H8,O,540.07,3,O_067;O_069;O_092
CaO_C3H8,O,540.10,2,O_065;O_094
CaO_C3H8,O,540.14,4,O_070;O_072;O_098;O_099
CaO_C3H8,O,540.19,4,O_064;O_066;O_095;O_096
CaO_C3H8,O,540.76,10,O_055;O_056;O_058;O_059;O_060;O_100;O_101;O_102;O_103;O_104
CaO_C3H8,O,540.77,6,O_057;O_061;O_062;O_105;O_106;O_107
CaO_C3H8,O,540.79,2,O_063;O_108
CaO_C3H8,O,540.85,18,O_073;O_074;O_075;O_076;O_077;O_078;O_079;O_080;O_081;O_082;O_083;O_084;O_085;O_086;O_087;O_088;O_089;O_090
CaO_OH2_C3H8,C,293.87,2,C_182;C_184
CaO_OH2_C3H8,C,293.89,2,C_179;C_181
CaO_OH2_C3H8,C,294.23,2,C_180;C_183
CaO_OH2_C3H8,Ca,427.00,15,Ca_019;Ca_022;Ca_023;Ca_024;Ca_025;Ca_026;Ca_027;Ca_028;Ca_029;Ca_030;Ca_031;Ca_032;Ca_034;Ca_035;Ca_036
CaO_OH2_C3H8,Ca,427.01,3,Ca_020;Ca_021;Ca_033
CaO_OH2_C3H8,Ca,427.09,1,Ca_050
CaO_OH2_C3H8,Ca,427.10,1,Ca_003
CaO_OH2_C3H8,Ca,427.11,13,Ca_001;Ca_002;Ca_004;Ca_005;Ca_006;Ca_009;Ca_046;Ca_047;Ca_048;Ca_049;Ca_051;Ca_052;Ca_054
CaO_OH2_C3H8,Ca,427.12,3,Ca_007;Ca_008;Ca_053
CaO_OH2_C3H8,Ca,427.43,1,Ca_014
CaO_OH2_C3H8,Ca,427.44,3,Ca_015;Ca_038;Ca_039
CaO_OH2_C3H8,Ca,427.45,2,Ca_017;Ca_018
CaO_OH2_C3H8,Ca,427.46,7,Ca_011;Ca_012;Ca_040;Ca_041;Ca_042;Ca_044;Ca_045
