System,Atom,Value,N_Atoms,Atom_indices
CaO_slab/6,Ca,426.87,8,Ca_021;Ca_022;Ca_023;Ca_024;Ca_025;Ca_026;Ca_027;Ca_028
CaO_slab/6,Ca,426.88,8,Ca_001;Ca_002;Ca_003;Ca_004;Ca_045;Ca_046;Ca_047;Ca_048
CaO_slab/6,Ca,426.92,8,Ca_009;Ca_010;Ca_011;Ca_012;Ca_037;Ca_038;Ca_039;Ca_040
CaO_slab/6,Ca,426.96,8,Ca_013;Ca_014;Ca_015;Ca_016;Ca_033;Ca_034;Ca_035;Ca_036
CaO_slab/6,Ca,427.44,8,Ca_005;Ca_006;Ca_007;Ca_008;Ca_041;Ca_042;Ca_043;Ca_044
CaO_slab/6,O,540.12,8,O_053;O_054;O_055;O_056;O_089;O_090;O_091;O_092
CaO_slab/6,O,540.30,8,O_065;O_066;O_067;O_068;O_077;O_078;O_079;O_080
CaO_slab/6,O,540.52,8,O_069;O_070;O_071;O_072;O_073;O_074;O_075;O_076
CaO_slab/6,O,540.67,8,O_057;O_058;O_059;O_060;O_085;O_086;O_087;O_088
CaO_slab/6,O,540.74,8,O_061;O_062;O_063;O_064;O_081;O_082;O_083;O_084
CaO_slab/6,O,540.77,8,O_049;O_050;O_051;O_052;O_093;O_094;O_095;O_096
CaO_slab/7,Ca,426.89,16,Ca_001;Ca_002;Ca_003;Ca_004;Ca_025;Ca_026;Ca_027;Ca_028;Ca_029;Ca_030;Ca_031;Ca_032;Ca_053;Ca_054;Ca_055;Ca_056
CaO_slab/7,Ca,426.93,8,Ca_017;Ca_018;Ca_019;Ca_020;Ca_037;Ca_038;Ca_039;Ca_040
CaO_slab/7,Ca,426.95,16,Ca_009;Ca_010;Ca_011;Ca_012;Ca_021;Ca_022;Ca_023;Ca_024;Ca_033;Ca_034;Ca_035;Ca_036;Ca_045;Ca_046;Ca_047;Ca_048
CaO_slab/7,Ca,426.98,8,Ca_013;Ca_014;Ca_015;Ca_016;Ca_041;Ca_042;Ca_043;Ca_044
CaO_slab/7,Ca,427.44,8,Ca_005;Ca_006;Ca_007;Ca_008;Ca_049;Ca_050;Ca_051;Ca_052
CaO_slab/7,O,540.13,8,O_061;O_062;O_063;O_064;O_105;O_106;O_107;O_108
CaO_slab/7,O,540.48,8,O_081;O_082;O_083;O_084;O_085;O_086;O_087;O_088
CaO_slab/7,O,540.66,8,O_073;O_074;O_075;O_076;O_093;O_094;O_095;O_096
CaO_slab/7,O,540.74,8,O_077;O_078;O_079;O_080;O_089;O_090;O_091;O_092
CaO_slab/7,O,540.77,8,O_065;O_066;O_067;O_068;O_101;O_102;O_103;O_104
CaO_slab/7,O,540.80,16,O_057;O_058;O_059;O_060;O_069;O_070;O_071;O_072;O_097;O_098;O_099;O_100;O_109;O_110;O_111;O_112
CaO_slab/8,Ca,426.89,8,Ca_001;Ca_002;Ca_003;Ca_004;Ca_061;Ca_062;Ca_063;Ca_064
CaO_slab/8,Ca,426.96,16,Ca_009;Ca_010;Ca_011;Ca_012;Ca_025;Ca_026;Ca_027;Ca_028;Ca_037;Ca_038;Ca_039;Ca_040;Ca_053;Ca_054;Ca_055;Ca_056
CaO_slab/8,Ca,426.97,24,Ca_017;Ca_018;Ca_019;Ca_020;Ca_021;Ca_022;Ca_023;Ca_024;Ca_029;Ca_030;Ca_031;Ca_032;Ca_033;Ca_034;Ca_035;Ca_036;Ca_041;Ca_042;Ca_043;Ca_044;Ca_045;Ca_046;Ca_047;Ca_048
CaO_slab/8,Ca,426.99,8,Ca_013;Ca_014;Ca_015;Ca_016;Ca_049;Ca_050;Ca_051;Ca_052
CaO_slab/8,Ca,427.44,8,Ca_005;Ca_006;Ca_007;Ca_008;Ca_057;Ca_058;Ca_059;Ca_060
CaO_slab/8,O,540.14,8,O_069;O_070;O_071;O_072;O_121;O_122;O_123;O_124
CaO_slab/8,O,540.64,8,O_089;O_090;O_091;O_092;O_101;O_102;O_103;O_104
CaO_slab/8,O,540.73,8,O_093;O_094;O_095;O_096;O_097;O_098;O_099;O_100
CaO_slab/8,O,540.77,8,O_081;O_082;O_083;O_084;O_109;O_110;O_111;O_112
CaO_slab/8,O,540.79,8,O_085;O_086;O_087;O_088;O_105;O_106;O_107;O_108
CaO_slab/8,O,540.81,8,O_073;O_074;O_075;O_076;O_117;O_118;O_119;O_120
CaO_slab/8,O,540.82,16,O_065;O_066;O_067;O_068;O_077;O_078;O_079;O_080;O_113;O_114;O_115;O_116;O_125;O_126;O_127;O_128
Ca_slab/3,Ca,426.43,2,Ca_021;Ca_024
Ca_slab/3,Ca,426.45,4,Ca_001;Ca_002;Ca_004;Ca_023
Ca_slab/3,Ca,426.46,2,Ca_003;Ca_022
Ca_slab/3,Ca,426.50,1,Ca_016
Ca_slab/3,Ca,426.51,5,Ca_009;Ca_010;Ca_011;Ca_012;Ca_015
Ca_slab/3,Ca,426.52,2,Ca_013;Ca_014
Ca_slab/3,Ca,426.93,4,Ca_005;Ca_007;Ca_008;Ca_019
Ca_slab/3,Ca,426.94,2,Ca_017;Ca_020
Ca_slab/3,Ca,426.96,2,Ca_006;Ca_018
Ca_slab/4,Ca,426.41,5,Ca_001;Ca_004;Ca_030;Ca_031;Ca_032
Ca_slab/4,Ca,426.42,2,Ca_003;Ca_029
Ca_slab/4,Ca,426.43,1,Ca_002
Ca_slab/4,Ca,426.45,4,Ca_014;Ca_015;Ca_018;Ca_020
Ca_slab/4,Ca,426.46,3,Ca_013;Ca_017;Ca_019
Ca_slab/4,Ca,426.47,1,Ca_016
Ca_slab/4,Ca,426.51,3,Ca_010;Ca_021;Ca_024
Ca_slab/4,Ca,426.52,3,Ca_009;Ca_011;Ca_023
Ca_slab/4,Ca,426.54,2,Ca_012;Ca_022
Ca_slab/4,Ca,426.88,1,Ca_006
Ca_slab/4,Ca,426.93,4,Ca_005;Ca_008;Ca_025;Ca_027
Ca_slab/4,Ca,426.95,1,Ca_028
Ca_slab/4,Ca,426.96,2,Ca_007;Ca_026
Ca_slab/5,Ca,426.40,1,Ca_001
Ca_slab/5,Ca,426.41,5,Ca_002;Ca_003;Ca_004;Ca_038;Ca_040
Ca_slab/5,Ca,426.42,2,Ca_037;Ca_039
Ca_slab/5,Ca,426.45,3,Ca_013;Ca_028;Ca_031
Ca_slab/5,Ca,426.46,7,Ca_012;Ca_014;Ca_015;Ca_016;Ca_025;Ca_026;Ca_027
Ca_slab/5,Ca,426.47,1,Ca_029
Ca_slab/5,Ca,426.48,3,Ca_009;Ca_030;Ca_032
Ca_slab/5,Ca,426.49,2,Ca_010;Ca_011
Ca_slab/5,Ca,426.52,1,Ca_024
Ca_slab/5,Ca,426.53,2,Ca_019;Ca_021
Ca_slab/5,Ca,426.54,5,Ca_017;Ca_018;Ca_020;Ca_022;Ca_023
Ca_slab/5,Ca,426.89,1,Ca_006
Ca_slab/5,Ca,426.91,1,Ca_005
Ca_slab/5,Ca,426.92,4,Ca_008;Ca_033;Ca_034;Ca_036
Ca_slab/5,Ca,426.93,1,Ca_035
Ca_slab/5,Ca,426.95,1,Ca_007
Ca_slab/6,Ca,426.43,4,Ca_001;Ca_004;Ca_047;Ca_048
Ca_slab/6,Ca,426.44,4,Ca_002;Ca_003;Ca_045;Ca_046
Ca_slab/6,Ca,426.47,2,Ca_013;Ca_014
Ca_slab/6,Ca,426.48,1,Ca_016
Ca_slab/6,Ca,426.51,6,Ca_009;Ca_015;Ca_033;Ca_034;Ca_035;Ca_036
Ca_slab/6,Ca,426.52,4,Ca_022;Ca_023;Ca_025;Ca_037
Ca_slab/6,Ca,426.53,7,Ca_010;Ca_012;Ca_019;Ca_027;Ca_038;Ca_039;Ca_040
Ca_slab/6,Ca,426.54,6,Ca_011;Ca_017;Ca_018;Ca_021;Ca_024;Ca_028
Ca_slab/6,Ca,426.55,6,Ca_020;Ca_026;Ca_029;Ca_030;Ca_031;Ca_032
Ca_slab/6,Ca,426.91,1,Ca_043
Ca_slab/6,Ca,426.92,1,Ca_005
Ca_slab/6,Ca,426.93,6,Ca_006;Ca_007;Ca_008;Ca_041;Ca_042;Ca_044
Ca_slab/7,Ca,426.41,1,Ca_056
Ca_slab/7,Ca,426.42,7,Ca_001;Ca_002;Ca_003;Ca_004;Ca_053;Ca_054;Ca_055
Ca_slab/7,Ca,426.47,2,Ca_013;Ca_041
Ca_slab/7,Ca,426.48,8,Ca_014;Ca_015;Ca_016;Ca_034;Ca_036;Ca_042;Ca_043;Ca_044
Ca_slab/7,Ca,426.49,6,Ca_009;Ca_017;Ca_019;Ca_023;Ca_037;Ca_048
Ca_slab/7,Ca,426.50,10,Ca_010;Ca_011;Ca_012;Ca_024;Ca_033;Ca_035;Ca_040;Ca_045;Ca_046;Ca_047
Ca_slab/7,Ca,426.51,9,Ca_018;Ca_020;Ca_021;Ca_022;Ca_025;Ca_028;Ca_031;Ca_038;Ca_039
Ca_slab/7,Ca,426.52,4,Ca_026;Ca_027;Ca_029;Ca_030
Ca_slab/7,Ca,426.53,1,Ca_032
Ca_slab/7,Ca,426.91,2,Ca_049;Ca_050
Ca_slab/7,Ca,426.92,3,Ca_005;Ca_007;Ca_051
Ca_slab/7,Ca,426.93,3,Ca_006;Ca_008;Ca_052
Ca_slab/8,Ca,426.43,5,Ca_002;Ca_003;Ca_004;Ca_062;Ca_064
Ca_slab/8,Ca,426.44,3,Ca_001;Ca_061;Ca_063
Ca_slab/8,Ca,426.47,1,Ca_023
Ca_slab/8,Ca,426.48,2,Ca_012;Ca_013
Ca_slab/8,Ca,426.49,7,Ca_010;Ca_014;Ca_016;Ca_043;Ca_049;Ca_050;Ca_052
Ca_slab/8,Ca,426.50,3,Ca_021;Ca_029;Ca_055
Ca_slab/8,Ca,426.51,6,Ca_011;Ca_024;Ca_034;Ca_042;Ca_051;Ca_056
Ca_slab/8,Ca,426.52,2,Ca_009;Ca_054
Ca_slab/8,Ca,426.53,7,Ca_019;Ca_022;Ca_031;Ca_032;Ca_041;Ca_044;Ca_048
Ca_slab/8,Ca,426.54,9,Ca_015;Ca_017;Ca_018;Ca_025;Ca_033;Ca_035;Ca_039;Ca_045;Ca_046
Ca_slab/8,Ca,426.55,4,Ca_020;Ca_026;Ca_027;Ca_047
Ca_slab/8,Ca,426.56,5,Ca_028;Ca_036;Ca_037;Ca_040;Ca_053
Ca_slab/8,Ca,426.57,2,Ca_030;Ca_038
Ca_slab/8,Ca,426.92,4,Ca_005;Ca_006;Ca_058;Ca_059
Ca_slab/8,Ca,426.93,2,Ca_057;Ca_060
Ca_slab/8,Ca,426.94,1,Ca_008
Ca_slab/8,Ca,426.95,1,Ca_007
